Person/Group,ulan
https://data.getty.edu/provenance/ab8f6beb-8d50-3cc6-89ce-5d743987292f,http://vocab.getty.edu/ulan/500448563
https://data.getty.edu/provenance/459013e8-a2dd-345c-b03a-3699cc71fa57,
https://data.getty.edu/provenance/aa2d68bc-ef24-30fb-9102-2a30e124adb5,http://vocab.getty.edu/ulan/500444738
https://data.getty.edu/provenance/e942f15b-d0ee-3fa2-9fbf-e367f8e70741,http://vocab.getty.edu/ulan/500448902
https://data.getty.edu/provenance/5b088307-7086-3c29-b169-cd5a8f5fc950,http://vocab.getty.edu/ulan/500444737
https://data.getty.edu/provenance/49306c25-3587-3ba0-bfb9-2245732902e5,http://vocab.getty.edu/ulan/500402102
https://data.getty.edu/provenance/eb251817-7065-3c48-bf0f-57f9a6937f72,http://vocab.getty.edu/ulan/500445471
https://data.getty.edu/provenance/a88fad89-40a7-33d7-8833-704aa18c1dfc,http://vocab.getty.edu/ulan/500019081
https://data.getty.edu/provenance/e7e1abc6-9548-3363-bfe2-0457e99692b3,http://vocab.getty.edu/ulan/500244710
https://data.getty.edu/provenance/a8e031d1-8d14-365e-a855-b7742812f75e,http://vocab.getty.edu/ulan/500450045
https://data.getty.edu/provenance/a9473261-2874-3b77-afc4-297d710801e0,http://vocab.getty.edu/ulan/500317739
https://data.getty.edu/provenance/a88434b1-5940-311b-865d-f6ed15a8c283,http://vocab.getty.edu/ulan/500445483
https://data.getty.edu/provenance/49e02828-4338-361f-8e22-f486af8b7101,http://vocab.getty.edu/ulan/500139459
https://data.getty.edu/provenance/5c6afb43-df1a-30c8-b733-2e132bfb7d20,
https://data.getty.edu/provenance/a9cf7ea9-e9e2-3b4c-a25a-6699496f7161,
https://data.getty.edu/provenance/a812e1bb-b74e-3cd8-b5bf-a76e22e55a79,http://vocab.getty.edu/ulan/500020944
https://data.getty.edu/provenance/aa05b212-43a6-3adb-a95a-303e525448e6,http://vocab.getty.edu/ulan/500060675
https://data.getty.edu/provenance/e680b45e-d732-3552-a164-d0493bca5491,http://vocab.getty.edu/ulan/500444480
https://data.getty.edu/provenance/506e08d8-3edf-316b-9027-7ee3a72bdd5c,
https://data.getty.edu/provenance/4816d50f-5f8d-30b6-a2ca-923343886214,http://vocab.getty.edu/ulan/500444493
https://data.getty.edu/provenance/8fbda665-c2a1-3ba1-93c5-45ecff0f12d5,
https://data.getty.edu/provenance/e69134c6-fcd3-3bf5-96eb-45ac8e8bc636,
https://data.getty.edu/provenance/f13504a9-5096-3153-8d3b-f1a5e8330c2c,http://vocab.getty.edu/ulan/500448113
https://data.getty.edu/provenance/47e47624-4936-392c-a74a-b6c96202160b,http://vocab.getty.edu/ulan/500030317
https://data.getty.edu/provenance/474d778b-6e0b-3c2d-9d64-d74b352bc2d2,http://vocab.getty.edu/ulan/500437125
https://data.getty.edu/provenance/0a7adff5-1f1f-30eb-a79c-6eba9a580a97,http://vocab.getty.edu/ulan/500032037
https://data.getty.edu/provenance/a980149c-eb8d-38ce-898f-3da6d9d6bb30,http://vocab.getty.edu/ulan/500022854
https://data.getty.edu/provenance/ba93f18e-73d7-3317-bf99-a8451bc003d0,
https://data.getty.edu/provenance/ab13ad56-b0fa-31de-8e65-20c08661a672,http://vocab.getty.edu/ulan/500449032
https://data.getty.edu/provenance/5ae44438-2a89-3e5c-90b3-078f1b60fd93,
https://data.getty.edu/provenance/ad75d2eb-615c-3f1f-b047-49d1aba03b35,http://vocab.getty.edu/ulan/500115308
https://data.getty.edu/provenance/fdc6e9ad-7851-38eb-aa85-e4e2589d0ac9,
https://data.getty.edu/provenance/4547f9be-ff0f-32ab-b1e5-282e87ef9199,http://vocab.getty.edu/ulan/500026440
https://data.getty.edu/provenance/ea752885-5720-3239-bf67-811f67fc8ef5,http://vocab.getty.edu/ulan/500443698
https://data.getty.edu/provenance/ab871c88-037b-3d03-9700-a4b058c71e3d,
https://data.getty.edu/provenance/e78cff9b-a81b-3646-8792-185355eefd92,
https://data.getty.edu/provenance/ab5251e3-971d-30c6-8fdc-c080306c33a3,http://vocab.getty.edu/ulan/500402996
https://data.getty.edu/provenance/6611df87-207c-3916-b6c2-d9aee0d11ce4,http://vocab.getty.edu/ulan/500449116
https://data.getty.edu/provenance/07081ed2-e1e2-3f11-994b-5ebe3e845c6d,http://vocab.getty.edu/ulan/500001614
https://data.getty.edu/provenance/abffcc1a-e9da-336c-87b1-f2fcd5b38e42,http://vocab.getty.edu/ulan/500012964
https://data.getty.edu/provenance/fd7e7c30-9e7c-3b7a-a6ec-3261cfe63f64,
https://data.getty.edu/provenance/511af00c-272e-3b3d-a9dc-e0e3f3b6a795,http://vocab.getty.edu/ulan/500449830
https://data.getty.edu/provenance/0d4e171d-a252-3644-bc5b-9ef43d01ab53,
https://data.getty.edu/provenance/458f8e08-9b24-36d3-be5a-78bf27a5d304,
https://data.getty.edu/provenance/45a199cb-ec9a-33fc-881c-761f40cd4730,http://vocab.getty.edu/ulan/500443929
https://data.getty.edu/provenance/7291a86a-0d7c-3294-b023-9bdc25009386,http://vocab.getty.edu/ulan/500013529
https://data.getty.edu/provenance/b1c1395c-1a42-380c-9b97-8b5dfe8d2f58,http://vocab.getty.edu/ulan/500445505
https://data.getty.edu/provenance/8bf0a6a2-f304-319a-b895-c53211433b2b,
https://data.getty.edu/provenance/46e681aa-69f4-39a8-95d7-8d2ccb75bfff,http://vocab.getty.edu/ulan/500048487
https://data.getty.edu/provenance/c34abf96-67b3-38e4-a367-0ecdf328e57a,http://vocab.getty.edu/ulan/500446037
https://data.getty.edu/provenance/e76b856a-1e61-35f0-b87f-d50c7dadb9ab,
https://data.getty.edu/provenance/5b366043-57ca-320d-98f7-824dafdf27da,http://vocab.getty.edu/ulan/500446371
https://data.getty.edu/provenance/7a1e1130-f583-3674-9744-bfc4b91a29fb,
https://data.getty.edu/provenance/49dcad20-dff8-3c8e-a8b4-760d109f8270,http://vocab.getty.edu/ulan/500449867
https://data.getty.edu/provenance/63dd37af-91cb-3469-a600-9e760faea40c,http://vocab.getty.edu/ulan/500005462
https://data.getty.edu/provenance/45db5cfa-1d0d-37b7-aa19-58371f7e7f60,
https://data.getty.edu/provenance/ea4ebd1a-0c37-3ff8-a738-d3418a901069,http://vocab.getty.edu/ulan/500174637
https://data.getty.edu/provenance/5cf7b87e-09db-305b-a7ba-8ef22fe45bf7,http://vocab.getty.edu/ulan/500030022
https://data.getty.edu/provenance/6a5f8674-3401-32d2-8ae7-50caf7c40827,http://vocab.getty.edu/ulan/500447255
https://data.getty.edu/provenance/ac1d567a-20c0-3a0e-80e2-2e0603cab208,http://vocab.getty.edu/ulan/500448711
https://data.getty.edu/provenance/5eef4b9e-7d8f-31d8-a7bb-98b1ad7a800f,http://vocab.getty.edu/ulan/500447384
https://data.getty.edu/provenance/5b916fdb-2d72-389c-9ad2-756a0a7fc6f0,http://vocab.getty.edu/ulan/500436028
https://data.getty.edu/provenance/e75949d8-2a4c-3933-a417-db86e2f7488e,http://vocab.getty.edu/ulan/500050608
https://data.getty.edu/provenance/5ddf9c8b-3fd1-3c45-887c-aee034f05ab9,
https://data.getty.edu/provenance/ac879106-bb6a-3856-983e-5e03e36b7f53,http://vocab.getty.edu/ulan/500432333
https://data.getty.edu/provenance/e8c51392-f13a-33a8-a147-6249490640d3,http://vocab.getty.edu/ulan/500020195
https://data.getty.edu/provenance/ac094a5c-57e4-3362-a6b6-db577dfa8b47,http://vocab.getty.edu/ulan/500061045
https://data.getty.edu/provenance/e8c3e343-8cbe-3049-8927-949793495fe0,http://vocab.getty.edu/ulan/500448569
https://data.getty.edu/provenance/46d83dec-e585-346d-8c4f-8701abd06ebc,
https://data.getty.edu/provenance/45f0a0e3-1c9d-34cb-b532-529624740ff4,http://vocab.getty.edu/ulan/500444395
https://data.getty.edu/provenance/8d3bfea0-2fca-30ad-adec-44d64c533d0e,http://vocab.getty.edu/ulan/500006903
https://data.getty.edu/provenance/ee608993-150b-302b-9423-bc52dc0d3f8a,http://vocab.getty.edu/ulan/500400922
https://data.getty.edu/provenance/56cc570c-b3dd-3ea4-80ef-09f7cded2160,http://vocab.getty.edu/ulan/500029515
https://data.getty.edu/provenance/adf3d85c-2214-3ede-8aa4-f5bfad036f97,
https://data.getty.edu/provenance/66c9e0f4-1d64-38f2-9633-459d125f40b2,http://vocab.getty.edu/ulan/500325915
https://data.getty.edu/provenance/5d9d2213-8daa-3cd7-b569-912cc5efc782,http://vocab.getty.edu/ulan/500445632
https://data.getty.edu/provenance/8de3511e-4ca0-3b49-830a-ddd0ee19ed8c,http://vocab.getty.edu/ulan/500444983
https://data.getty.edu/provenance/ec06ca92-a1d8-361c-8bca-94e6f410ed65,http://vocab.getty.edu/ulan/500434587
https://data.getty.edu/provenance/51aff223-25f1-375e-b2fb-2e17a77fcb27,http://vocab.getty.edu/ulan/500002111
https://data.getty.edu/provenance/51cc27fa-8078-36c4-95a6-f5d7159ee32e,http://vocab.getty.edu/ulan/500445257
https://data.getty.edu/provenance/6afd7992-1566-3da2-8e71-3dad4681045b,http://vocab.getty.edu/ulan/500449659
https://data.getty.edu/provenance/ea1ae9a0-9d70-37ac-860a-8d7b17b09556,http://vocab.getty.edu/ulan/500029871
https://data.getty.edu/provenance/bc260482-6496-370c-9616-543c77c3f246,http://vocab.getty.edu/ulan/500443617
https://data.getty.edu/provenance/fc6a66c8-992e-3a19-a0ee-c81824448f1e,http://vocab.getty.edu/ulan/500449995
https://data.getty.edu/provenance/674f9867-e317-3649-8c71-24a37186ed7b,
https://data.getty.edu/provenance/6b5f2d8a-1855-3297-99c6-dce3321b4809,http://vocab.getty.edu/ulan/500027190
https://data.getty.edu/provenance/51455e4b-8723-3a18-95da-b753e01a1370,http://vocab.getty.edu/ulan/500104846
https://data.getty.edu/provenance/b089059d-7d4a-35ca-b66e-49043fd89c6b,http://vocab.getty.edu/ulan/500449729
https://data.getty.edu/provenance/71e94922-a23a-30b4-b28e-6db3d17b0ba7,http://vocab.getty.edu/ulan/500028886
https://data.getty.edu/provenance/eb2eb621-8d4b-3740-b5d4-8db952c92f85,http://vocab.getty.edu/ulan/500449999
https://data.getty.edu/provenance/b0588111-44d8-3265-8c19-870fc225ac3b,http://vocab.getty.edu/ulan/500447739
https://data.getty.edu/provenance/51ff7fe7-64e5-3082-ba4d-ee99e2234ab2,
https://data.getty.edu/provenance/9c838bfa-bf82-3fe5-a1b7-420227b63a3d,http://vocab.getty.edu/ulan/500031482
https://data.getty.edu/provenance/ae63efd0-35e2-3318-99d8-c077063c737e,http://vocab.getty.edu/ulan/500446258
https://data.getty.edu/provenance/549fa433-8bc1-342d-8118-6568e148a7f3,
https://data.getty.edu/provenance/ea37a88b-e236-3ca7-b2e2-b1aabe32b405,http://vocab.getty.edu/ulan/500446610
https://data.getty.edu/provenance/6eeda18f-5ac2-347c-b1fe-09dc1c13dd85,
https://data.getty.edu/provenance/0ccefcf7-6702-3a39-b70a-ba3689fdba67,http://vocab.getty.edu/ulan/500029699
https://data.getty.edu/provenance/6aad72dd-cd27-3341-abe6-8cf6f1a8d75a,http://vocab.getty.edu/ulan/500449441
https://data.getty.edu/provenance/7c8fb363-515c-3a56-a0c1-cc42ffb54619,http://vocab.getty.edu/ulan/500315195
https://data.getty.edu/provenance/eb637dd8-3e94-3c43-a3d7-91ca73f6c332,http://vocab.getty.edu/ulan/500016361
https://data.getty.edu/provenance/49a2052a-6bfc-3479-8490-5ba02cdadad6,http://vocab.getty.edu/ulan/500015159
https://data.getty.edu/provenance/49d2ed50-1578-3618-a127-07d32397f8e7,http://vocab.getty.edu/ulan/500001779
https://data.getty.edu/provenance/67706762-58fc-31a2-bae6-e407c989b618,
https://data.getty.edu/provenance/f9bc6bc2-57d6-3ad5-ac07-a5a05e12e3e8,http://vocab.getty.edu/ulan/500003435
https://data.getty.edu/provenance/b3407063-af00-3517-a92b-06f0a7868c31,http://vocab.getty.edu/ulan/500443075
https://data.getty.edu/provenance/069d1380-89fd-3d6a-87e1-50a7b502e0ab,http://vocab.getty.edu/ulan/500445798
https://data.getty.edu/provenance/f0a0eb6a-55e5-34d1-82a1-9e7ac34c0075,http://vocab.getty.edu/ulan/500445557
https://data.getty.edu/provenance/0de87e93-0ede-3bbb-96eb-00529231bad9,http://vocab.getty.edu/ulan/500444105
https://data.getty.edu/provenance/0614cfca-a6bb-314a-8aa5-315bfc85cea3,http://vocab.getty.edu/ulan/500444544
https://data.getty.edu/provenance/5d78baae-c1ab-3004-8fc7-f1974f9bafba,http://vocab.getty.edu/ulan/500448397
https://data.getty.edu/provenance/58c1e071-936b-38c3-879a-3a6ef709c124,http://vocab.getty.edu/ulan/500448886
https://data.getty.edu/provenance/53b84391-94d2-3af8-952a-e66e63770720,
https://data.getty.edu/provenance/ab2ce01f-a644-3bc3-8e6d-c2c566699d8c,http://vocab.getty.edu/ulan/500119538
https://data.getty.edu/provenance/5d67203b-d8ba-3c92-a199-966f2438fc85,http://vocab.getty.edu/ulan/500445115
https://data.getty.edu/provenance/5dbf16ff-4edc-3984-bcaf-25d9f8b9cfc6,
https://data.getty.edu/provenance/6ab73c39-2b57-3764-af49-8410c335a8e7,http://vocab.getty.edu/ulan/500449743
https://data.getty.edu/provenance/6fb04c59-562d-3c68-9fdd-08f4dfdfdd00,http://vocab.getty.edu/ulan/500446370
https://data.getty.edu/provenance/6b6e6ee6-188a-3ded-9f78-c46fc3773440,
https://data.getty.edu/provenance/5e117405-34d2-34f4-bf3c-54898c3e719d,
https://data.getty.edu/provenance/6b426f4a-cd1a-3c51-b987-107686b40314,http://vocab.getty.edu/ulan/500027770
https://data.getty.edu/provenance/f48e4c1f-a6eb-3be7-a7ea-4bb44085038b,http://vocab.getty.edu/ulan/500401629
https://data.getty.edu/provenance/48b0b151-9a01-3499-be53-00bf8631f320,http://vocab.getty.edu/ulan/500443684
https://data.getty.edu/provenance/ec1bc875-a2db-324a-9dc2-cff9281eab3d,http://vocab.getty.edu/ulan/500432679
https://data.getty.edu/provenance/50ec1ad5-6480-3f0b-954a-cea67b1d5224,http://vocab.getty.edu/ulan/500445416
https://data.getty.edu/provenance/536dfaed-310a-34eb-bdc7-da4da3534d14,
https://data.getty.edu/provenance/eef85394-86af-32ea-b272-41908b28c34a,http://vocab.getty.edu/ulan/500446950
https://data.getty.edu/provenance/5d3eaa0d-0d8c-3f5b-a327-1b08a731cb39,http://vocab.getty.edu/ulan/500020259
https://data.getty.edu/provenance/f6ebbc2d-6fd0-3dbe-9f1f-665f83e74c96,
https://data.getty.edu/provenance/ec4484a1-3515-32b6-82b6-16241f31a370,
https://data.getty.edu/provenance/7def7baa-22e8-3c87-8b2d-87cbd113df1f,http://vocab.getty.edu/ulan/500449553
https://data.getty.edu/provenance/b4770507-876f-3de9-b5a8-15cabce44769,http://vocab.getty.edu/ulan/500401741
https://data.getty.edu/provenance/b14832b1-6885-34c4-9117-3468f4ff77cd,
https://data.getty.edu/provenance/5fddbcd6-f6b0-31e3-972c-86951785df79,http://vocab.getty.edu/ulan/500028533
https://data.getty.edu/provenance/8b3efdb6-090a-3e7b-bb5a-ae886797fb59,http://vocab.getty.edu/ulan/500450073
https://data.getty.edu/provenance/495309df-4d5f-3e74-b4fa-5c0a95dae0eb,
https://data.getty.edu/provenance/06de865a-8f10-384c-9dbe-f618bba5a831,http://vocab.getty.edu/ulan/500016993
https://data.getty.edu/provenance/7beab4f7-6887-3858-9e78-a51df66ce9c8,http://vocab.getty.edu/ulan/500445903
https://data.getty.edu/provenance/6d700c2f-45fe-3004-86d2-65e3ea9aa85f,
https://data.getty.edu/provenance/f7e6cdbf-5077-309c-a814-d21abde4c960,http://vocab.getty.edu/ulan/500444253
https://data.getty.edu/provenance/5344c492-3fbf-35d2-9aaa-51ad5722fa00,http://vocab.getty.edu/ulan/500310389
https://data.getty.edu/provenance/5051ce31-f8b4-3968-aeec-8516e28535b3,http://vocab.getty.edu/ulan/500448845
https://data.getty.edu/provenance/5eb841bf-09ca-3e1c-b483-9077fec17ab5,http://vocab.getty.edu/ulan/500029850
https://data.getty.edu/provenance/bd18ca27-5c01-37a8-ae7e-3a69d0150112,http://vocab.getty.edu/ulan/500446205
https://data.getty.edu/provenance/4924a183-70d8-37ee-be8c-f8c419b9c8c3,
https://data.getty.edu/provenance/63256fae-009c-3603-a70b-1c1b8c820bea,http://vocab.getty.edu/ulan/500014740
https://data.getty.edu/provenance/f74da515-22d1-33b4-a296-640a6a189fdb,http://vocab.getty.edu/ulan/500102630
https://data.getty.edu/provenance/69ec2228-b743-3039-a5fd-f9da1379e9e1,http://vocab.getty.edu/ulan/500027867
https://data.getty.edu/provenance/ed44a7c6-f214-31b4-95d7-2ffb606c1562,http://vocab.getty.edu/ulan/500400734
https://data.getty.edu/provenance/b50c384c-0b6d-3d22-8ec2-f9a32813c407,http://vocab.getty.edu/ulan/500446705
https://data.getty.edu/provenance/5388cddb-71ab-34a2-a0d1-11cb62d94762,http://vocab.getty.edu/ulan/500443757
https://data.getty.edu/provenance/c290a211-d9ed-3d0f-9223-245dfa316c07,http://vocab.getty.edu/ulan/500001027
https://data.getty.edu/provenance/5ff77974-889a-36d9-ac0c-504a2bf6ad99,http://vocab.getty.edu/ulan/500028995
https://data.getty.edu/provenance/ea32176d-bb23-39f2-8cff-907be7aad0b0,http://vocab.getty.edu/ulan/500445082
https://data.getty.edu/provenance/8b1ad496-716f-3b3c-949d-2276214698fd,http://vocab.getty.edu/ulan/500446592
https://data.getty.edu/provenance/f550846a-1cdd-33ba-8117-d582a4abff2b,http://vocab.getty.edu/ulan/500449849
https://data.getty.edu/provenance/b11024ce-b467-39e0-90db-f5f044110ccf,http://vocab.getty.edu/ulan/500445060
https://data.getty.edu/provenance/9d384e38-18b0-314b-a477-7410d303a8b3,http://vocab.getty.edu/ulan/500449483
https://data.getty.edu/provenance/7fa220ed-65d0-3944-b991-75f77b09e7a7,
https://data.getty.edu/provenance/9bbce8df-f3fc-33b4-aa8c-2b6b011ad505,http://vocab.getty.edu/ulan/500400582
https://data.getty.edu/provenance/ea58c6c3-9d29-3b5a-b042-39dae7e8fe7d,http://vocab.getty.edu/ulan/500445176
https://data.getty.edu/provenance/9face928-3fcf-33a3-aace-e9edebcf2f8d,http://vocab.getty.edu/ulan/500041957
https://data.getty.edu/provenance/5220c728-2ef5-3b4e-8647-bb45241bdfa7,http://vocab.getty.edu/ulan/500446007
https://data.getty.edu/provenance/5d2d8613-df3a-3d28-aedc-5529b77a7c8e,http://vocab.getty.edu/ulan/500444200
https://data.getty.edu/provenance/bc1ce199-74e9-3dd5-9874-15b21f86b93c,http://vocab.getty.edu/ulan/500444944
https://data.getty.edu/provenance/6b17ff6d-25dd-36d2-8770-ffc541c1d465,http://vocab.getty.edu/ulan/500007332
https://data.getty.edu/provenance/ef22f9de-cfb0-3bc6-bc0d-a060b2006499,http://vocab.getty.edu/ulan/500115268
https://data.getty.edu/provenance/af4b76a6-a83d-35fa-af45-1f2949d96165,http://vocab.getty.edu/ulan/500445682
https://data.getty.edu/provenance/534c3958-cc33-3391-90f6-ab534ff115fb,
https://data.getty.edu/provenance/ee6f830e-22f4-3191-8642-8c30678be33e,http://vocab.getty.edu/ulan/500444869
https://data.getty.edu/provenance/b1cdd585-3145-3ba8-b15c-0ff12362ab0b,
https://data.getty.edu/provenance/bd3d0b54-a381-3263-b5a4-b6851c748b25,http://vocab.getty.edu/ulan/500444119
https://data.getty.edu/provenance/ed723c6c-bf27-39a9-86e9-be9adf9444b9,http://vocab.getty.edu/ulan/500443419
https://data.getty.edu/provenance/ed10b80f-509f-3840-ac61-d04d5647ff78,http://vocab.getty.edu/ulan/500009256
https://data.getty.edu/provenance/b5b31c5e-355a-3c7c-8d99-8f6f5f77b237,http://vocab.getty.edu/ulan/500449121
https://data.getty.edu/provenance/06e6543e-13b8-3841-b8dc-51f4b972b2fa,
https://data.getty.edu/provenance/38fb0679-1f12-3d60-babc-8a550406c16b,http://vocab.getty.edu/ulan/500444218
https://data.getty.edu/provenance/b7ded87f-ead1-35fe-a6c1-e7516592101c,
https://data.getty.edu/provenance/40bd9f3e-c2d4-3ba8-99ce-abd263b21929,http://vocab.getty.edu/ulan/500026743
https://data.getty.edu/provenance/40384c2b-e24a-3d42-8a2e-a3743d713b85,http://vocab.getty.edu/ulan/500443892
https://data.getty.edu/provenance/b2cacdfa-ac8b-3bac-9f42-e7aea5cdbc72,
https://data.getty.edu/provenance/f6e8b711-4ad1-3e69-a9eb-6e3a3d521778,http://vocab.getty.edu/ulan/500447709
https://data.getty.edu/provenance/46d67bb3-9905-390c-ba40-b12357827707,http://vocab.getty.edu/ulan/500446223
https://data.getty.edu/provenance/e05c1496-c542-3819-80b1-3b08bd5541c0,http://vocab.getty.edu/ulan/500444044
https://data.getty.edu/provenance/a21fe408-83a5-355d-a80c-9b1ebba743ad,http://vocab.getty.edu/ulan/500445641
https://data.getty.edu/provenance/40e4b148-8241-3173-929e-72d1d2ee3582,http://vocab.getty.edu/ulan/500445812
https://data.getty.edu/provenance/49df4168-9a25-37c7-bce4-e2e29d304883,http://vocab.getty.edu/ulan/500445061
https://data.getty.edu/provenance/a20ab7e0-35be-3341-bc5f-9e143bee87e4,
https://data.getty.edu/provenance/405868f6-115c-38b5-bcde-f882a2132ec3,
https://data.getty.edu/provenance/4d4ae150-da63-3ee5-b44a-a316137320df,http://vocab.getty.edu/ulan/500443656
https://data.getty.edu/provenance/a47657cc-5e1e-306a-a7d4-b22614b705be,
https://data.getty.edu/provenance/b2419b33-c509-3a76-bf6a-3224197dcb5f,http://vocab.getty.edu/ulan/500443424
https://data.getty.edu/provenance/b27da3cd-9621-3c70-9442-ec39c51e737a,http://vocab.getty.edu/ulan/500449131
https://data.getty.edu/provenance/0673ba26-f71e-3b7b-ae51-e4179830c497,http://vocab.getty.edu/ulan/500115131
https://data.getty.edu/provenance/6797c1f1-4985-3dd7-b675-c0033584c947,http://vocab.getty.edu/ulan/500110600
https://data.getty.edu/provenance/b7280c61-5cf9-3918-9239-6a1b6792306f,http://vocab.getty.edu/ulan/500444049
https://data.getty.edu/provenance/677980e0-a9e2-37f3-8870-82f36da590ba,http://vocab.getty.edu/ulan/500008988
https://data.getty.edu/provenance/e138bcac-121b-3de7-82dd-391661fd1bfd,
https://data.getty.edu/provenance/a2a0b222-5163-3444-bf2e-d5ab4affbce2,
https://data.getty.edu/provenance/f055d9d6-e76d-3c04-a06b-688c7e923f63,http://vocab.getty.edu/ulan/500008110
https://data.getty.edu/provenance/df8d8554-f44d-3d3f-9fab-784681b78cb7,http://vocab.getty.edu/ulan/500402494
https://data.getty.edu/provenance/4dc4f890-69c0-316f-b075-b41ac63f3819,
https://data.getty.edu/provenance/f7253005-4c89-3541-9abc-27615bba5b67,http://vocab.getty.edu/ulan/500446994
https://data.getty.edu/provenance/5557d972-e18e-3eef-b3d1-9cce0870ddaa,http://vocab.getty.edu/ulan/500443502
https://data.getty.edu/provenance/e0e4c131-4729-33d7-976a-3725542f963b,http://vocab.getty.edu/ulan/500024555
https://data.getty.edu/provenance/41636413-61cc-39e5-a21e-fe05404da121,http://vocab.getty.edu/ulan/500449539
https://data.getty.edu/provenance/393ebdc3-bc17-37b4-97c2-c8b4afd6be49,http://vocab.getty.edu/ulan/500398356
https://data.getty.edu/provenance/a4785eed-6e1e-3b7b-8c2c-845da61046e2,http://vocab.getty.edu/ulan/500052979
https://data.getty.edu/provenance/6dd82ff3-28ee-34bd-be30-8e43e991b7a0,
https://data.getty.edu/provenance/6854bed1-8259-38fd-ad6b-5a0ae7f35fbe,http://vocab.getty.edu/ulan/500137485
https://data.getty.edu/provenance/47c6dce6-264d-3e96-84c8-d75e77025609,http://vocab.getty.edu/ulan/500124423
https://data.getty.edu/provenance/566d79a0-d6fa-34a2-829c-7b01a5c4ab4d,http://vocab.getty.edu/ulan/500449645
https://data.getty.edu/provenance/f0554b0f-8814-370f-a910-cbbf91e6a5c5,http://vocab.getty.edu/ulan/500062743
https://data.getty.edu/provenance/b9926129-e8c6-3175-8cb8-0a9f252269d6,http://vocab.getty.edu/ulan/500444614
https://data.getty.edu/provenance/b6ac0dab-2c0b-3403-ab6b-7cc719ff59db,http://vocab.getty.edu/ulan/500443737
https://data.getty.edu/provenance/71993893-1c75-33f2-8043-120b2717f299,http://vocab.getty.edu/ulan/500443863
https://data.getty.edu/provenance/60f18bc0-547b-3e32-a5b0-e99c77910b91,http://vocab.getty.edu/ulan/500445224
https://data.getty.edu/provenance/f5e5c644-3bec-346d-874e-17142021954e,http://vocab.getty.edu/ulan/500443858
https://data.getty.edu/provenance/54cf1069-7e53-3944-9c4e-2cf9dc147402,http://vocab.getty.edu/ulan/500025838
https://data.getty.edu/provenance/c47dc8ce-dcf3-3f99-9a7a-6675e757a872,http://vocab.getty.edu/ulan/500449923
https://data.getty.edu/provenance/a30179b1-0985-32a2-ab8a-08f135c424aa,http://vocab.getty.edu/ulan/500110361
https://data.getty.edu/provenance/e2720a63-5372-30bc-9666-9229d34230ab,http://vocab.getty.edu/ulan/500449294
https://data.getty.edu/provenance/4024544d-7b9e-389f-8502-f56ccc5935cd,http://vocab.getty.edu/ulan/500359232
https://data.getty.edu/provenance/f45f4480-e97b-3acf-a847-31a6947941c4,
https://data.getty.edu/provenance/3897ad56-d2ff-3f21-b0de-05c59978710c,http://vocab.getty.edu/ulan/500447666
https://data.getty.edu/provenance/7c7024af-dd7c-3924-8185-7e402c3bf4a0,
https://data.getty.edu/provenance/e1cca0f4-b443-3369-b693-69073a0f1322,
https://data.getty.edu/provenance/b3ad9382-21a4-3113-a5d2-c216778957b4,
https://data.getty.edu/provenance/55db3563-15e7-3d7a-9515-473f7619b7e6,http://vocab.getty.edu/ulan/500448991
https://data.getty.edu/provenance/f0c47e55-a598-3fc8-afed-6a4df15bde7a,
https://data.getty.edu/provenance/4c83dfc9-48b1-3263-a729-c180593339ec,http://vocab.getty.edu/ulan/500445265
https://data.getty.edu/provenance/6da2c7cb-e7c9-3646-bd61-caa8aea6be39,http://vocab.getty.edu/ulan/500445339
https://data.getty.edu/provenance/afe77e68-596a-38a0-aec9-4070df5084ba,http://vocab.getty.edu/ulan/500448706
https://data.getty.edu/provenance/fc0b2739-79c3-3a89-a848-417e08028ef7,http://vocab.getty.edu/ulan/500153982
https://data.getty.edu/provenance/a2f11a0b-40c8-3314-a69e-32550b0c0a29,http://vocab.getty.edu/ulan/500445778
https://data.getty.edu/provenance/a4776b7e-b0e7-3b8b-bb47-c46692201a9b,http://vocab.getty.edu/ulan/500402379
https://data.getty.edu/provenance/4c6c9dbf-a797-3e9f-95cc-8b33cec112d6,http://vocab.getty.edu/ulan/500450106
https://data.getty.edu/provenance/a1b7d6a8-f67d-3bb5-8743-812b04e1031c,http://vocab.getty.edu/ulan/500444651
https://data.getty.edu/provenance/f038b468-db72-37a1-9c69-b426732e4c4b,http://vocab.getty.edu/ulan/500444126
https://data.getty.edu/provenance/a2d284b3-8dbf-3a9f-98a0-2ed7a96833e8,http://vocab.getty.edu/ulan/500445950
https://data.getty.edu/provenance/a2d804c9-d3a8-3295-99d8-76aac4f02e25,
https://data.getty.edu/provenance/6b453efe-21ca-34a5-bf2a-387e2492ec96,http://vocab.getty.edu/ulan/500005656
https://data.getty.edu/provenance/e14db537-8d00-3df4-a7ca-dc280fbee9d7,http://vocab.getty.edu/ulan/500030934
https://data.getty.edu/provenance/e135e410-c788-3ae7-9a5a-25537cefe339,http://vocab.getty.edu/ulan/500444970
https://data.getty.edu/provenance/b56d5981-73e4-3112-98ca-e76e60e9ab98,
https://data.getty.edu/provenance/e1a3446e-3609-3b71-b479-0fe12bec87b8,http://vocab.getty.edu/ulan/500446079
