STAR Record No.,PI Record No.,Stock Book No.,Knoedler Number,Page Number,Row Number,Consign. No.,Consign. Name,Consign. Auth,Consign. Loc.,Artist Name 1,Art. Authority 1,Nationality 1,Attrib Mod 1,Attrib Mod Auth1,Artist Name 2,Art. Authority 2,Nationality 2,Attrib Mod 2,Attrib Mod Auth2,Title,Description,Subject,Genre,Object Type,Materials,Dimensions,Entry Date-Year,Entry Date-Month,Entry Date-Day,Sale Date-Year,Sale Date-Month,Sale Date-Day,Purch. Amount,Purch. Currency,Purch. Note,KnoedPurch Amt.,KnoedPurch Curr.,KnoedPurch Note,Price Amount,Price Currency,Price Note,KnoedSale Amt.,KnoedSale Curr.,KnoedSale Note,Seller Name 1,Seller Loc 1,Sell Auth Name 1,Sell Auth Loc 1,Sell Auth Mod 1,Seller Name 2,Seller Loc 2,Sell Auth Name 2,Sell Auth Loc 2,Sell Auth Mod 2,Seller Name 3,Seller Loc 3,Sell Auth Name 3,Sell Auth Loc 3,Sell Auth Mod 3,Joint Own 1,Joint Own Auth 1,Joint Own Sh 1,Joint Own 2,Joint Own Auth 2,Joint Own Sh 2,Joint Own 3,Joint Own Auth 3,Joint Own Sh 3,Transaction,Buyer Name 1,Buyer Loc 1,Buy Auth Name 1,Buy Auth Addr 1,Buy Auth Mod 1,Buyer Name 2,Buyer Loc 2,Buy Auth Name 2,Buy Auth Addr 2,Buy Auth Mod 2,Folio,prev own 1,prev own auth1,prev own loc1,prev own 2,prev own auth2,prev own loc2,prev own 3,prev own auth3,prev own loc3,prev own 4,prev own auth4,prev own loc4,prev own 5,prev own auth5,prev own loc5,prev own 6,prev own auth6,prev own loc6,prev own 7,prev own auth7,prev own loc7,prev own 8,prev own auth8,prev own loc8,prev own 9,prev own auth9,prev own loc9,post owner,post own auth,Present Loc Geog,Present Loc Inst,Present Loc Acc,Activity URL,Object URL,Buyer URL,Buyer ULAN ID,Buyer WD Image URL,Buyer WD Entity URL,Artist URL,Artist ULAN ID,Artist WD Image URL,Artist WD Entity URL,Present Loc Note,Working Note,Verbatim Notes,Rosetta Handle,Main Heading,Subheading,Flag
51722,K-7967,4.0,8275,222.0,48.0,NA,NA,NA,NA,A. Mauve,"MAUVE, ANTON",Dutch,NA,NA,NA,NA,NA,NA,NA,Ret.d to the fold,NA,NA,Genre,Painting,NA,NA,1897.0,2.0,16.0,1897.0,2.0,16.0,6000.0,dollars,NA,NA,NA,NA,6600.0,dollars,NA,NA,NA,NA,Ortgies & Co.,NA,Ortgies & Co.,"New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,B. Altman,City,"Altman, Benjamin","25 Madison Ave., New York, NY, USA",NA,NA,NA,NA,NA,NA,176.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",Metropolitan Museum of Art,14.40.816,https://data.getty.edu/provenance/b6367459-4a63-3451-8943-bc05227c03de,https://data.getty.edu/provenance/ce766e7f-2a22-3244-a165-fd2afef708c5,https://data.getty.edu/provenance/1bb73543-c98e-34f9-8eb8-0d10d1e9d82e,http://vocab.getty.edu/ulan/500313247,http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20Altman.jpg,http://www.wikidata.org/entity/Q2895984,https://data.getty.edu/provenance/dba1a670-7aae-3e5d-9916-78ed94b87350,http://vocab.getty.edu/ulan/500009041,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20de%20kunstschilder%20Anton%20Mauve%2C%20RP-T-1964-242.jpg,http://www.wikidata.org/entity/Q591907,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155606,New York January 25th 1897,NA,NA
52685,K-8930,4.0,8384,228.0,34.0,NA,NA,NA,NA,Jules Dupré,"DUPRÉ, JULES",French,NA,NA,NA,NA,NA,NA,NA,Landscape,NA,NA,Landscape,Painting,NA,NA,1897.0,11.0,9.0,1897.0,11.0,18.0,70000.0,francs,NA,NA,NA,NA,15000.0,dollars,NA,NA,NA,NA,Am. Art Ass.,NA,American Art Association,"New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,H.C. Frick,Pittsburg,"Frick, Henry Clay","no street address, Pittsburgh, PA, USA",NA,NA,NA,NA,NA,NA,202.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1897.1.36,https://data.getty.edu/provenance/aba83bca-a2c8-3aa0-afb9-a34449ba56b3,https://data.getty.edu/provenance/207dcbf4-8454-3898-a628-fa909ef7aa90,https://data.getty.edu/provenance/a9f524fa-3537-32c4-b63a-72a522040c60,http://vocab.getty.edu/ulan/500443438,,,https://data.getty.edu/provenance/96c0af5b-9607-3a04-a252-6cb1710a798a,http://vocab.getty.edu/ulan/500029859,http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Dupr%C3%A9%20autoportrait.jpg,http://www.wikidata.org/entity/Q959212,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155612,New York October 22nd 1897,NA,NA
52762,K-9007,4.0,8461,231.0,53.0,NA,NA,NA,NA,Troyon,"TROYON, CONSTANT",French,NA,NA,NA,NA,NA,NA,NA,Paysage,NA,NA,Landscape,Painting,NA,NA,1898.0,6.0,20.0,1898.0,9.0,14.0,3500.0,francs,NA,NA,NA,NA,1500.0,dollars,NA,NA,NA,NA,Georges Petit Paris,NA,"Petit, Georges","Paris, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,H.C. Frick,Pittsburg,"Frick, Henry Clay","no street address, Pittsburgh, PA, USA",NA,NA,NA,NA,NA,NA,236.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1899.1.117,https://data.getty.edu/provenance/4b4d7454-b020-3973-9606-07cca0df63c3,https://data.getty.edu/provenance/ddd7cea4-531b-3237-a9ae-3d2b9e5bfa15,https://data.getty.edu/provenance/e95588fc-ee87-3324-88b7-40d39e88402e,http://vocab.getty.edu/ulan/500274405,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Clay%20Frick.jpg,http://www.wikidata.org/entity/Q93709,https://data.getty.edu/provenance/5b811994-8bcb-3a82-b5f6-5db45d2cbb3c,http://vocab.getty.edu/ulan/500003566,http://commons.wikimedia.org/wiki/Special:FilePath/Constant%20Troyon%201865.jpg,http://www.wikidata.org/entity/Q219403,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155615,New York April 5th 1898,NA,NA
52777,K-9022,4.0,8476,232.0,41.0,NA,NA,NA,NA,J.B.C. Corot,"COROT, JEAN BAPTISTE CAMILLE",French,NA,NA,NA,NA,NA,NA,NA,Ville d'Avray,NA,NA,Landscape,Painting,NA,NA,1898.0,8.0,4.0,1898.0,8.0,14.0,100000.0,francs,NA,NA,NA,NA,25000.0,dollars,NA,NA,NA,NA,M Knoedler & Co. Paris,NA,Knoedler's,"Paris, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,H.C. Frick,Pittsburgh,"Frick, Henry Clay","Homewood, Pittsburgh, PA, USA",NA,NA,NA,NA,NA,NA,234.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1898.1.27,https://data.getty.edu/provenance/5044f110-1a59-302a-8404-e14421ca86b0,https://data.getty.edu/provenance/b1c18f65-c856-32e5-a33c-375427fa5118,https://data.getty.edu/provenance/e95588fc-ee87-3324-88b7-40d39e88402e,http://vocab.getty.edu/ulan/500274405,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Clay%20Frick.jpg,http://www.wikidata.org/entity/Q93709,https://data.getty.edu/provenance/c039f590-90fa-3584-9da1-b6957ac2e5e1,http://vocab.getty.edu/ulan/500115390,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste-Camille%20Corot%20c1850.png,http://www.wikidata.org/entity/Q148475,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155616,New York July 5th 1898,NA,NA
52839,K-9084,4.0,8538,235.0,35.0,NA,NA,NA,NA,C. Troyon,"TROYON, CONSTANT",French,NA,NA,NA,NA,NA,NA,NA,Route près d'un bois 2 figures,NA,NA,Landscape,Painting,NA,NA,1898.0,6.0,25.0,1899.0,3.0,11.0,3500.0,francs,NA,NA,NA,NA,1500.0,dollars,NA,NA,NA,NA,J. Montaignac Paris,NA,"Montaignac, Isidore","Paris, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,H.C. Frick,Pittsburgh,"Frick, Henry Clay","no street address, Pittsburgh, PA, USA",NA,NA,NA,NA,NA,NA,267.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1899.1.117,https://data.getty.edu/provenance/4b4d7454-b020-3973-9606-07cca0df63c3,https://data.getty.edu/provenance/ddd7cea4-531b-3237-a9ae-3d2b9e5bfa15,https://data.getty.edu/provenance/e95588fc-ee87-3324-88b7-40d39e88402e,http://vocab.getty.edu/ulan/500274405,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Clay%20Frick.jpg,http://www.wikidata.org/entity/Q93709,https://data.getty.edu/provenance/5b811994-8bcb-3a82-b5f6-5db45d2cbb3c,http://vocab.getty.edu/ulan/500003566,http://commons.wikimedia.org/wiki/Special:FilePath/Constant%20Troyon%201865.jpg,http://www.wikidata.org/entity/Q219403,Titled A Pasture in Normandy,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155619,New York September 26th 1898,NA,NA
53049,K-9294,5.0,12022,190.0,9.0,NA,NA,NA,NA,Frans Hals,"HALS, FRANS (I)",Dutch,NA,NA,NA,NA,NA,NA,NA,Port. of a woman,AETAT SUAE56 ANº1635;  Chas. T. Yerkes Sale 1910 Nº 88,NA,Portrait,Painting,NA,NA,1910.0,4.0,7.0,1910.0,4.0,11.0,137000.0,dollars,shared,45666.0,dollars,NA,150000.0,dollars,NA,NA,NA,NA,American Art Association,NA,American Art Association,"New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colnaghi,Colnaghi's,44929.0,Seligmann & Co,"Seligmann, (Jacques), and Co., Inc.",44929.0,NA,NA,NA,Sold,H.C. Frick,City,"Frick, Henry Clay","640 Fifth Ave., New York, NY, USA",NA,NA,NA,NA,NA,NA,228.0,D.P.Schlar Sale 1889 nº36,"SCHLAR, D.P.",NA,Purchased by Yerkes from Chas Shiff Paris 1893,"Yerkes, Charles Tyson",NA,Chas T. Yerkes Sale 1910 Nº119,"Yerkes, Charles Tyson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1910.1.72,https://data.getty.edu/provenance/f2387fb5-0a8d-376c-b84c-c28532ca89ec,https://data.getty.edu/provenance/9297d76e-9312-39a4-9c7f-b06b1737b898,https://data.getty.edu/provenance/e95588fc-ee87-3324-88b7-40d39e88402e,http://vocab.getty.edu/ulan/500274405,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Clay%20Frick.jpg,http://www.wikidata.org/entity/Q93709,https://data.getty.edu/provenance/47ab9775-8f0f-3aca-b971-5db9ea86cab6,http://vocab.getty.edu/ulan/500027794,http://commons.wikimedia.org/wiki/Special:FilePath/Frans%20Hals%20%281582-83%E2%80%931666%29%20MET%20DP251935.jpg,http://www.wikidata.org/entity/Q167654,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155857,New York April 1910,NA,NA
53069,K-9314,5.0,12095,197.0,37.0,NA,NA,NA,NA,Paul Veronese,VERONESE (PAOLO CALIARI),Italian,NA,NA,NA,NA,NA,NA,NA,Between Virtue & Vice,NA,Mythology (narrative),History,Painting,NA,85 x 65 1/2,1910.0,6.0,10.0,1912.0,4.0,0.0,30000.0,pounds,"for numbers 12078-12097, shared",5000.0,pounds,for numbers 12078-12097,200000.0,dollars,for numbers 12094 & 12095,NA,NA,NA,P.D. Colnaghi & Co. London,NA,Colnaghi's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agnew,Agnew's,44928.0,Colnaghi,Colnaghi's,44932.0,Trotti,Trotti et Cie,44932.0,Sold,H.C. Frick,City,"Frick, Henry Clay","640 Fifth Ave., New York, NY, USA",NA,NA,NA,NA,NA,NA,35.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1912.1.129,https://data.getty.edu/provenance/35f56457-5a10-395e-967e-c64d3926b1cc,https://data.getty.edu/provenance/5f67c534-a634-30ed-a777-6e557e1738f5,https://data.getty.edu/provenance/e95588fc-ee87-3324-88b7-40d39e88402e,http://vocab.getty.edu/ulan/500274405,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Clay%20Frick.jpg,http://www.wikidata.org/entity/Q93709,https://data.getty.edu/provenance/defc6f67-9c9d-363f-919c-356d2ea8463d,http://vocab.getty.edu/ulan/500021218,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Veronese%20-%20AUTORITRATTO%20%282%29%20-%20Museo%20dell%27Ermitage.jpg,http://www.wikidata.org/entity/Q9440,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155864,New York July 1910,NA,NA
53076,K-9321,5.0,12029,191.0,30.0,NA,NA,NA,NA,Sir A. Van Dyck,"DYCK, ANTHONIE VAN",Flemish,NA,NA,NA,NA,NA,NA,NA,The Earl & Countess of Derby & child,From the Collection of the Earl of Clarendon,NA,Portrait,Painting,NA,NA,1909.0,12.0,30.0,NA,NA,NA,63000.0,dollars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sulley & Co. London,NA,"Sulley, (Arthur J.), and Co.","London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Earl of Clarendon,"Clarendon, Edward Hyde Villiers, 5th Earl of",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1931.1.40,https://data.getty.edu/provenance/b8fbc8e7-929c-3174-8786-2086ee2fd7a8,https://data.getty.edu/provenance/0c3aed68-153b-3a4d-bb54-5a995269c6a4,https://data.getty.edu/provenance/e95588fc-ee87-3324-88b7-40d39e88402e,http://vocab.getty.edu/ulan/500274405,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Clay%20Frick.jpg,http://www.wikidata.org/entity/Q93709,https://data.getty.edu/provenance/3530afb1-8617-3798-b8a6-43db8ab46bc9,http://vocab.getty.edu/ulan/500115190,http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Anthony%20van%20Dyck%20-%20Self-portrait.jpg,http://www.wikidata.org/entity/Q150679,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155858,New York April 1910,NA,NA
53084,K-9329,5.0,12037,192.0,3.0,NA,NA,NA,NA,W. Hogarth,"HOGARTH, WILLIAM",British,NA,NA,NA,NA,NA,NA,NA,Bishop Hoadley,NA,NA,Portrait,Painting,NA,50 x 40,1910.0,4.0,9.0,1910.0,10.0,0.0,[1600],pounds,shared,800.0,pounds,NA,2000.0,pounds,NA,NA,NA,NA,P.D. Colnaghi & Co. London,NA,Colnaghi's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colnaghi,Colnaghi's,44928.0,NA,NA,NA,NA,NA,NA,Sold,National Gallery of London,NA,"London, England, UK.  National Gallery","no street address, London, England, UK",NA,NA,NA,NA,NA,NA,265.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"London, England, UK",Tate Britain,N02736,https://data.getty.edu/provenance/c31556ec-5cea-342d-8f11-76cc15bf9498,https://data.getty.edu/provenance/1610297c-8bbf-3f71-ba43-a1dc7d0015c8,https://data.getty.edu/provenance/2a2eddc0-634c-3208-b5de-fcd034bf2997,http://vocab.getty.edu/ulan/500125190,http://commons.wikimedia.org/wiki/Special:FilePath/Galer%C3%ADa%20Nacional%2C%20Londres%2C%20Inglaterra%2C%202014-08-07%2C%20DD%20036.JPG,http://www.wikidata.org/entity/Q180788,https://data.getty.edu/provenance/e0cd2e1e-19ba-3753-b576-a9b63ad47a95,http://vocab.getty.edu/ulan/500004242,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Painter%20and%20His%20Pug%20by%20William%20Hogarth.jpg,http://www.wikidata.org/entity/Q171344,NA,NA,Jt Colnaghi & Co. 1/2 share expense,http://hdl.handle.net/10020/2012m54_fl4155859,New York April 1910,NA,NA
53085,K-9330,5.0,12038,192.0,14.0,NA,NA,NA,NA,F. Goya,"GOYA Y LUCIENTES, FRANCISCO JOSÉ DE",Spanish,NA,NA,NA,NA,NA,NA,NA,Port. of Antonia Zarate,From the Coll. of Senora Vinda de Albacete,NA,Portrait,Painting,NA,NA,1910.0,4.0,20.0,1910.0,6.0,30.0,4224.0,pounds,shared,1408.0,pounds,NA,10000.0,pounds,for 12038 & 11607,NA,NA,NA,P.D. Colnaghi & Co. London,NA,Colnaghi's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colnaghi,Colnaghi's,44960.0,NA,NA,NA,NA,NA,NA,Sold,Otto Beit,London,"Beit, Otto John, Sir, 1st Bart.","no street address, London, England, UK",NA,NA,NA,NA,NA,NA,246.0,Senora Vinda de Albacete,"DE ALBACETE, VINDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dublin, Ireland",National Gallery of Ireland,4539.0,,,,,,,,,,,NA,NA,"1/3 cost of Picture including Comm. restoration copy jt Colnaghi & Co 2/3 from the Beit Collection, presented to The Bat. gallery in 1997",http://hdl.handle.net/10020/2012m54_fl4155859,New York April 1910,NA,NA
53254,K-9499,5.0,12063,194.0,33.0,NA,NA,NA,NA,Rembrandt,REMBRANDT HARMENSZ. VAN RIJN,Dutch,NA,NA,NA,NA,NA,NA,NA,Port. of an old man in an arm chair,From the Earl of Mansfield Coll.;  Reproduced Bode's work Vol IV p. 138,NA,Portrait,Painting,NA,NA,1910.0,6.0,20.0,1911.0,3.0,0.0,[15500],pounds,shared,7750.0,pounds,shared,100000.0,dollars,NA,NA,NA,NA,P.D. Colnaghi & Co. London,NA,Colnaghi's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colnaghi,Colnaghi's,44928.0,NA,NA,NA,NA,NA,NA,Sold,Philip Lehman,City,"Lehman, Philip","7 W. 54th St., New York, NY, USA",NA,NA,NA,NA,NA,NA,311.0,Earl of Mansfield,"Mansfield, David William Murray, 3rd Earl of",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",Metropolitan Museum of Art,1975.1.139,,,,,,,,,,,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155861,New York July 1910,NA,NA
53310,K-9555,5.0,9871,63.0,53.0,NA,NA,NA,NA,Corot,"COROT, JEAN BAPTISTE CAMILLE",French,NA,NA,NA,NA,NA,NA,NA,La lac de garde,Lutz Coll.,Marines,Landscape,Painting,NA,NA,1902.0,7.0,7.0,1902.0,9.0,8.0,[254100],francs,shared,127050.0,francs,NA,70000.0,dollars,NA,NA,NA,NA,Arnold & Tripp Paris,NA,Arnold and Tripp,"Paris, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tripp,Arnold and Tripp,44928.0,NA,NA,NA,NA,NA,NA,Sold,A.W. Mellon,Pittsburgh,"Mellon, Andrew W.","no street address, Pittsburgh, PA, USA",NA,NA,NA,NA,NA,NA,107.0,Lutz,LUTZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kansas City, MO, USA",Nelson-Atkins Museum of Art,80-44,https://data.getty.edu/provenance/322fe4de-cef5-3e57-9886-d36740eab921,https://data.getty.edu/provenance/0bf40eda-4cd4-3d9f-b773-ccd7967287a8,https://data.getty.edu/provenance/13800fee-00f1-3bd4-aa82-bafd8598c61d,http://vocab.getty.edu/ulan/500356367,http://commons.wikimedia.org/wiki/Special:FilePath/AWMellon.jpg,http://www.wikidata.org/entity/Q446858,https://data.getty.edu/provenance/c039f590-90fa-3584-9da1-b6957ac2e5e1,http://vocab.getty.edu/ulan/500115390,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste-Camille%20Corot%20c1850.png,http://www.wikidata.org/entity/Q148475,NA,NA,our 1/2,http://hdl.handle.net/10020/2012m54_fl4155730,New York April 30 1902,NA,NA
53344,K-9589,5.0,9906,66.0,10.0,NA,NA,NA,NA,Albert Cuyp,"CUYP, AELBERT",Dutch,NA,NA,NA,NA,NA,NA,NA,Herdsman & Cows on a river,bk Smith's Cat. Vol 5 No 180,NA,Landscape; Animals,Painting,NA,NA,1902.0,7.0,28.0,1903.0,1.0,30.0,5750.0,pounds,NA,NA,NA,NA,40000.0,dollars,NA,NA,NA,NA,Thos. Agnew & Sons London,NA,Agnew's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,H.C. Frick,Pittsburgh,"Frick, Henry Clay","no street address, Pittsburgh, PA, USA",NA,NA,NA,NA,NA,NA,132.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1902.1.28,https://data.getty.edu/provenance/4ed3102c-b71f-3dae-a2a2-31639269abad,https://data.getty.edu/provenance/61efd070-e155-372c-80a0-28b83803e957,https://data.getty.edu/provenance/e95588fc-ee87-3324-88b7-40d39e88402e,http://vocab.getty.edu/ulan/500274405,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Clay%20Frick.jpg,http://www.wikidata.org/entity/Q93709,https://data.getty.edu/provenance/4ad2a18b-eb9b-36f9-b7fa-221c0afe9d17,http://vocab.getty.edu/ulan/500121064,http://commons.wikimedia.org/wiki/Special:FilePath/Aelbert%20Cuyp%20-%20The%20Maas%20at%20Dordrecht%20-%20Google%20Art%20Project.jpg,http://www.wikidata.org/entity/Q313194,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155733,New York July 28 1902,NA,NA
53346,K-9591,5.0,9908,66.0,20.0,NA,NA,NA,NA,S. Ruysdael,"RUYSDAEL, SALOMON VAN",Dutch,NA,NA,NA,NA,NA,NA,NA,Ldscpe with river and town in background,from Rath Colln Budapest,NA,Landscape,Painting,NA,NA,1902.0,7.0,28.0,1903.0,12.0,10.0,1350.0,pounds,NA,NA,NA,NA,9000.0,dollars,NA,NA,NA,NA,P.D. Colnaghi & Co. London,NA,Colnaghi's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,H.C. Frick,Pittsburgh Pa,"Frick, Henry Clay","no street address, Pittsburgh, PA, USA",NA,NA,NA,NA,NA,NA,179.0,"Rath, Budapest",RATH COLLECTION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1905.1.111,https://data.getty.edu/provenance/ae82afb5-5c85-3bd1-9607-5f8298d9bcf3,https://data.getty.edu/provenance/a7a7075e-fa8c-3468-aaec-9f0900c5a647,https://data.getty.edu/provenance/e95588fc-ee87-3324-88b7-40d39e88402e,http://vocab.getty.edu/ulan/500274405,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Clay%20Frick.jpg,http://www.wikidata.org/entity/Q93709,https://data.getty.edu/provenance/bfdc1aa8-94d9-313a-8cc5-e57b749c2e07,http://vocab.getty.edu/ulan/500010095,,,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155733,New York July 28 1902,NA,NA
53348,K-9593,5.0,9910,66.0,26.0,NA,NA,NA,NA,J. Terburg,"BORCH, GERARD TER (II)",Dutch,NA,NA,NA,NA,NA,NA,NA,Port.t of a lady whole length in blk dress,from the Thiem Coll.n San Remo recom.d by Bode,NA,Portrait,Painting,NA,NA,1902.0,7.0,28.0,1903.0,12.0,22.0,700.0,pounds,NA,NA,NA,NA,5000.0,dollars,NA,NA,NA,NA,P.D. Colnaghi & Co. London,NA,Colnaghi's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,H.C. Frick,Pittsburgh Pa,"Frick, Henry Clay","no street address, Pittsburgh, PA, USA",NA,NA,NA,NA,NA,NA,182.0,Thiem Coll.n San Remo,"THIEM, ADOLPH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Frick Collection,1903.1.113,https://data.getty.edu/provenance/5f5e51d8-ccad-3318-b8dc-ddbc29395150,https://data.getty.edu/provenance/e7a6abe4-3a43-35dd-9a14-3dcc3e5308cc,https://data.getty.edu/provenance/e95588fc-ee87-3324-88b7-40d39e88402e,http://vocab.getty.edu/ulan/500274405,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Clay%20Frick.jpg,http://www.wikidata.org/entity/Q93709,https://data.getty.edu/provenance/eb46dc9c-2be6-3ea3-bcd0-960ef0da453b,http://vocab.getty.edu/ulan/500017511,http://commons.wikimedia.org/wiki/Special:FilePath/Zelfportret%20by%20Gerard%20ter%20Borch.jpg,http://www.wikidata.org/entity/Q346808,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4155733,New York July 28 1902,NA,NA
